File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator^=(const PureVector& vec),7,7,7,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator()(const TPureByte& index),12,12,8,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator()(const TPureByte& index) const,12,12,8,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator[](const TPureByte& index),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator[](const TPureByte& index) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator<(const PureVector& r) const,20,20,10,7,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator>(const PureVector& r) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator<=(const PureVector& r) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::operator>=(const PureVector& r) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,operator-(const PureVector& vec),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,"operator*(const TPureFloat& scalar, const PureVector& vec)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,"operator<<(std::ostream &s, const PureVector& vec)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Math\PureVector.cpp,PureVector::correctIndex(int index),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::isLevel1() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::isLevel2() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getPrimitiveFormat() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVerticesCount() const,15,14,8,5,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVertices(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVertices(TPureBool implicitAccessSubobject),5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVertexIndicesCount() const,15,14,8,5,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVertexIndices(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getVertexIndicesType(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getMinVertexIndex(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getMaxVertexIndex(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,"PureMesh3D::PureMesh3DImpl::getVertexIndex(TPureUInt index, TPureBool implicitAccessSubobject) const",21,18,10,7,3,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getNormals(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getFaceCount() const,22,19,10,7,2,0,1,8,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getTriangleCount() const,22,19,10,7,2,0,1,8,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getPosVec(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getRelPosVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getPosVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getSizeVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::RecalculateSize(),84,64,49,17,14,0,6,104,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getMaterial(TPureBool implicitAccessSubobject) const,5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getMaterial(TPureBool implicitAccessSubobject),5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::getUsedSystemMemory() const,4,4,2,1,0,1,0,4,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::cannibalize(PureMesh3D& victim),56,35,32,3,11,2,10,155,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,"PureMesh3D::PureMesh3DImpl::PureMesh3DImpl(PureMesh3D* owner, TPURE_PRIMITIVE_FORMAT prfmt)",20,15,15,0,5,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::PureMesh3DImpl(const PureMesh3DImpl& mimpl),40,1,1,0,0,0,39,117,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3DImpl::operator=(const PureMesh3DImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,"PureMesh3D::PureMesh3DImpl::setVertexIndex(TPureUInt index, TPureUInt value)",9,8,5,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getManagedConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::isLevel1() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::isLevel2() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getPrimitiveFormat() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVerticesCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVertices(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVertices(TPureBool implicitAccessSubobject),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVertexIndicesCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVertexIndices(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getVertexIndicesType(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getMinVertexIndex(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getMaxVertexIndex(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,"PureMesh3D::getVertexIndex(TPureUInt index, TPureBool implicitAccessSubobject) const",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getNormals(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getFaceCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getTriangleCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getPosVec(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getPosVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getRelPosVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getSizeVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::RecalculateSize(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getMaterial(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getMaterial(TPureBool implicitAccessSubobject),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::getUsedSystemMemory() const,11,11,6,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3D(TPURE_PRIMITIVE_FORMAT prfmt),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::PureMesh3D(const PureMesh3D& mesh),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3D.cpp,PureMesh3D::operator=(const PureMesh3D&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::isMinimalIndexStorageEnabled() const,3,2,2,1,0,0,1,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::SetMinimalIndexStorageEnabled(TPureBool state),3,2,2,0,0,0,1,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,"PureMesh3DManager::PureMesh3DManagerImpl::convertToPlane( PureMesh3D& mesh, TPureFloat a, TPureFloat b)",165,139,115,15,18,0,8,40,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,"PureMesh3DManager::PureMesh3DManagerImpl::convertToBox( PureMesh3D& mesh, TPureFloat a, TPureFloat b, TPureFloat c)",484,399,375,15,42,0,43,140,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::createMaterialForMesh(PureMesh3D& mesh) const,20,19,11,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::loadOBJ(const char* filename),594,492,325,73,45,11,57,854,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,"PureMesh3DManager::PureMesh3DManagerImpl::PureMesh3DManagerImpl(PureMesh3DManager* owner, PureMaterialManager& matMgr)",7,7,7,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::PureMesh3DManagerImpl(const PureMesh3DManager::PureMesh3DManagerImpl&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManagerImpl::operator=(const PureMesh3DManager::PureMesh3DManagerImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManager(PureMaterialManager& matMgr),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::~PureMesh3DManager(),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::isMinimalIndexStorageEnabled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::SetMinimalIndexStorageEnabled(TPureBool state),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,"PureMesh3DManager::createPlane(TPureFloat a, TPureFloat b)",38,31,23,5,7,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,"PureMesh3DManager::createBox(TPureFloat a, TPureFloat b, TPureFloat c)",37,31,23,5,6,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::createCube(TPureFloat a),14,13,9,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::createFromFile(const char* filename),63,54,38,13,9,1,0,5,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::WriteList() const,6,6,6,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::PureMesh3DManager(const PureMesh3DManager&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::operator=(const PureMesh3DManager&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureMesh3DManager.cpp,PureMesh3DManager::WriteListCallback(const PureManaged& mngd) const,10,9,6,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::CurrentStats::CurrentStats(),5,5,5,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::~PureObject3DImpl(),58,35,26,4,8,1,15,198,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getReferredObject() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getReferrerObjects() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getTransformedVertices(TPureBool implicitAccessSubobject),5,5,3,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getAngleVec(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getAngleVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getScaledSizeVec() const,5,5,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getScaling() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetScaling(TPureFloat value),13,12,8,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetScaling(const PureVector& value),13,12,8,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Scale(TPureFloat value),13,12,8,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Scale(const PureVector& value),13,12,8,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getBiggestAreaScaled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isRenderingAllowed() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetRenderingAllowed(TPureBool state),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Show(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Hide(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isColliding_TO_BE_REMOVED() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetColliding_TO_BE_REMOVED(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getRotationOrder() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetRotationOrder(TPURE_ROTATION_ORDER value),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isLit() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetLit(TPureBool value),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isDoubleSided() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetDoubleSided(TPureBool value),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isWireframed() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetWireframed(TPureBool value),16,15,9,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isWireframedCulled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetWireframedCulled(TPureBool value),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isAffectingZBuffer() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetAffectingZBuffer(TPureBool value),16,15,9,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isTestingAgainstZBuffer() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetTestingAgainstZBuffer(TPureBool value),8,7,5,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isStickedToScreen() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetStickedToScreen(TPureBool value),26,18,12,3,3,0,5,92,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isOccluder() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetOccluder(TPureBool value),109,94,53,14,11,5,4,94,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isOccluded() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::isOcclusionTested() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::SetOcclusionTested(TPureBool state),92,68,42,12,11,2,13,304,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getBoundingBoxObject() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::ForceFinishOcclusionTest(),31,27,19,3,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::getUsedSystemMemory() const,7,7,2,1,0,3,0,12,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::PureObject3DImpl::draw(const TPURE_RENDER_PASS& renderPass, TPureBool bASyncQuery, TPureBool bRenderIfQueryPending)",95,67,41,21,13,0,15,198,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::PureObject3DImpl::PureObject3DImpl( PureObject3D* owner, const TPURE_VERTEX_MODIFYING_HABIT& vmod, const TPURE_VERTEX_REFERENCING_MODE& vref, TPureBool bForceUseClientMemory )",34,28,28,0,6,1,0,7,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::PureObject3DImpl(const PureObject3DImpl&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::operator=(const PureObject3DImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Draw_FeedbackBuffer_Start(),37,18,11,2,5,1,14,235,
